Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),324
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,567753.81
Extraction Timestamp,20250727_194508
Monthly Income,"12,000.00"
Total Investment Amount,"2,138,746.47"
Total Investment Final Value,"6,087,165.87"
Total Investment Profit After Tax,"2,154,349.79"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"6,865.30"
Weighted Cost (should be ~0),-0.86
Weighted Investment Profit,"749,252.67"
Weighted Calculation Converged,Yes
