Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),336
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,654299.62
Extraction Timestamp,20250727_151154
Monthly Income,"12,000.00"
Total Investment Amount,"1,994,547.05"
Total Investment Final Value,"6,131,111.00"
Total Investment Profit After Tax,"2,280,828.86"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"7,697.85"
Weighted Cost (should be ~0),-0.92
Weighted Investment Profit,"1,037,452.02"
Weighted Calculation Converged,Yes
