Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),252
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,658587.70
Extraction Timestamp,20250727_184417
Monthly Income,"12,000.00"
Total Investment Amount,"971,245.09"
Total Investment Final Value,"2,178,959.73"
Total Investment Profit After Tax,"631,007.32"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"9,371.54"
Weighted Cost (should be ~0),0.82
Weighted Investment Profit,"1,052,755.73"
Weighted Calculation Converged,Yes
