Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),360
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,703582.77
Extraction Timestamp,20250727_190825
Monthly Income,"12,000.00"
Total Investment Amount,"2,352,903.08"
Total Investment Final Value,"7,693,828.48"
Total Investment Profit After Tax,"2,979,964.23"
Effective Annual Return After Tax,3.55%
Weighted Monthly Payment (30 years),"7,283.18"
Weighted Cost (should be ~0),-0.35
Weighted Investment Profit,"967,096.57"
Weighted Calculation Converged,Yes
