Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),276
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,688499.19
Extraction Timestamp,20250727_192541
Monthly Income,"12,000.00"
Total Investment Amount,"1,218,593.45"
Total Investment Final Value,"2,985,458.54"
Total Investment Profit After Tax,"937,979.37"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"9,075.81"
Weighted Cost (should be ~0),-0.22
Weighted Investment Profit,"1,093,406.34"
Weighted Calculation Converged,Yes
