Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),348
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,1118401.34
Extraction Timestamp,20250727_231423
Monthly Income,"12,000.00"
Total Investment Amount,"1,514,253.64"
Total Investment Final Value,"4,784,212.78"
Total Investment Profit After Tax,"1,815,738.55"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"10,313.05"
Weighted Cost (should be ~0),-0.18
Weighted Investment Profit,"1,661,746.19"
Weighted Calculation Converged,Yes
