Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),276
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,513980.16
Extraction Timestamp,20250727_193951
Monthly Income,"12,000.00"
Total Investment Amount,"1,198,955.46"
Total Investment Final Value,"3,198,007.66"
Total Investment Profit After Tax,"1,068,406.47"
Effective Annual Return After Tax,3.82%
Weighted Monthly Payment (30 years),"8,698.61"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"1,113,044.42"
Weighted Calculation Converged,Yes
