Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),180
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,488822.72
Extraction Timestamp,20250727_180251
Monthly Income,"12,000.00"
Total Investment Amount,"549,124.16"
Total Investment Final Value,"875,617.39"
Total Investment Profit After Tax,"160,161.38"
Effective Annual Return After Tax,2.73%
Weighted Monthly Payment (30 years),"8,819.05"
Weighted Cost (should be ~0),-0.68
Weighted Investment Profit,"610,875.16"
Weighted Calculation Converged,Yes
