Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),240
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,568193.30
Extraction Timestamp,20250727_190411
Monthly Income,"12,000.00"
Total Investment Amount,"1,013,379.31"
Total Investment Final Value,"2,145,313.36"
Total Investment Profit After Tax,"585,508.78"
Effective Annual Return After Tax,3.33%
Weighted Monthly Payment (30 years),"8,714.28"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"866,620.58"
Weighted Calculation Converged,Yes
