Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),228
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,422821.55
Extraction Timestamp,20250727_182220
Monthly Income,"12,000.00"
Total Investment Amount,"891,586.55"
Total Investment Final Value,"1,932,790.96"
Total Investment Profit After Tax,"537,492.65"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"8,534.76"
Weighted Cost (should be ~0),0.07
Weighted Investment Profit,"844,413.52"
Weighted Calculation Converged,Yes
