Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),204
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,612870.53
Extraction Timestamp,20250727_195933
Monthly Income,"12,000.00"
Total Investment Amount,"529,458.38"
Total Investment Final Value,"957,983.16"
Total Investment Profit After Tax,"215,559.56"
Effective Annual Return After Tax,3.08%
Weighted Monthly Payment (30 years),"9,830.49"
Weighted Cost (should be ~0),-0.94
Weighted Investment Profit,"918,540.67"
Weighted Calculation Converged,Yes
