Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),360
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,813403.40
Extraction Timestamp,20250727_231013
Monthly Income,"12,000.00"
Total Investment Amount,"1,938,539.69"
Total Investment Final Value,"6,721,052.82"
Total Investment Profit After Tax,"2,682,107.75"
Effective Annual Return After Tax,3.74%
Weighted Monthly Payment (30 years),"8,560.07"
Weighted Cost (should be ~0),0.16
Weighted Investment Profit,"1,381,460.48"
Weighted Calculation Converged,Yes
