Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),336
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,906519.44
Extraction Timestamp,20250727_184756
Monthly Income,"12,000.00"
Total Investment Amount,"1,936,482.89"
Total Investment Final Value,"5,464,172.91"
Total Investment Profit After Tax,"1,929,854.66"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"8,586.16"
Weighted Cost (should be ~0),-0.77
Weighted Investment Profit,"1,095,516.33"
Weighted Calculation Converged,Yes
