Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),216
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,609206.55
Extraction Timestamp,20250728_110636
Monthly Income,"12,000.00"
Total Investment Amount,"629,288.69"
Total Investment Final Value,"1,225,876.78"
Total Investment Profit After Tax,"303,746.51"
Effective Annual Return After Tax,3.28%
Weighted Monthly Payment (30 years),"9,719.94"
Weighted Cost (should be ~0),0.07
Weighted Investment Profit,"962,711.38"
Weighted Calculation Converged,Yes
