Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),192
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,193218.75
Extraction Timestamp,20250727_223556
Monthly Income,"12,000.00"
Total Investment Amount,"1,007,834.20"
Total Investment Final Value,"1,835,352.52"
Total Investment Profit After Tax,"414,393.03"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"6,396.83"
Weighted Cost (should be ~0),0.69
Weighted Investment Profit,"296,166.49"
Weighted Calculation Converged,Yes
