Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),156
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,292852.10
Extraction Timestamp,20250727_224443
Monthly Income,"12,000.00"
Total Investment Amount,"396,495.86"
Total Investment Final Value,"631,801.93"
Total Investment Profit After Tax,"114,679.70"
Effective Annual Return After Tax,3.15%
Weighted Monthly Payment (30 years),"8,315.86"
Weighted Cost (should be ~0),0.02
Weighted Investment Profit,"475,504.15"
Weighted Calculation Converged,Yes
