Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),264
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,514760.41
Extraction Timestamp,20250727_194108
Monthly Income,"12,000.00"
Total Investment Amount,"1,396,287.63"
Total Investment Final Value,"3,234,001.31"
Total Investment Profit After Tax,"966,198.11"
Effective Annual Return After Tax,3.40%
Weighted Monthly Payment (30 years),"7,770.84"
Weighted Cost (should be ~0),-0.24
Weighted Investment Profit,"771,712.12"
Weighted Calculation Converged,Yes
