Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),228
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,401112.19
Extraction Timestamp,20250727_193614
Monthly Income,"12,000.00"
Total Investment Amount,"867,375.55"
Total Investment Final Value,"1,917,869.48"
Total Investment Profit After Tax,"543,171.10"
Effective Annual Return After Tax,3.72%
Weighted Monthly Payment (30 years),"8,589.98"
Weighted Cost (should be ~0),0.33
Weighted Investment Profit,"868,624.78"
Weighted Calculation Converged,Yes
