Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),276
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,399779.56
Extraction Timestamp,20250727_180333
Monthly Income,"12,000.00"
Total Investment Amount,"1,672,711.96"
Total Investment Final Value,"4,107,287.85"
Total Investment Profit After Tax,"1,291,787.04"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"6,811.85"
Weighted Cost (should be ~0),0.16
Weighted Investment Profit,"639,288.19"
Weighted Calculation Converged,Yes
