Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),168
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,432364.58
Extraction Timestamp,20250727_180111
Monthly Income,"12,000.00"
Total Investment Amount,"320,799.80"
Total Investment Final Value,"524,375.56"
Total Investment Profit After Tax,"99,999.37"
Effective Annual Return After Tax,3.09%
Weighted Monthly Payment (30 years),"9,387.99"
Weighted Cost (should be ~0),0.36
Weighted Investment Profit,"695,200.56"
Weighted Calculation Converged,Yes
