Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),348
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,761116.47
Extraction Timestamp,20250727_163241
Monthly Income,"12,000.00"
Total Investment Amount,"2,161,494.78"
Total Investment Final Value,"6,668,099.90"
Total Investment Profit After Tax,"2,493,870.23"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"7,751.45"
Weighted Cost (should be ~0),-0.06
Weighted Investment Profit,"1,014,505.16"
Weighted Calculation Converged,Yes
