Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),360
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,726955.81
Extraction Timestamp,20250727_192822
Monthly Income,"12,000.00"
Total Investment Amount,"2,266,404.04"
Total Investment Final Value,"7,486,646.49"
Total Investment Profit After Tax,"2,915,443.03"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"7,554.45"
Weighted Cost (should be ~0),0.40
Weighted Investment Profit,"1,053,596.37"
Weighted Calculation Converged,Yes
