Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),348
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,923896.76
Extraction Timestamp,20250727_193010
Monthly Income,"12,000.00"
Total Investment Amount,"1,708,758.22"
Total Investment Final Value,"5,550,453.76"
Total Investment Profit After Tax,"2,136,713.14"
Effective Annual Return After Tax,3.65%
Weighted Monthly Payment (30 years),"9,301.36"
Weighted Cost (should be ~0),0.95
Weighted Investment Profit,"1,467,242.73"
Weighted Calculation Converged,Yes
