Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),144
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,152751.85
Extraction Timestamp,20250727_161917
Monthly Income,"12,000.00"
Total Investment Amount,"385,599.47"
Total Investment Final Value,"619,393.39"
Total Investment Profit After Tax,"113,511.35"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"7,640.02"
Weighted Cost (should be ~0),0.17
Weighted Investment Profit,"342,400.70"
Weighted Calculation Converged,Yes
