Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),168
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,258513.02
Extraction Timestamp,20250727_224102
Monthly Income,"12,000.00"
Total Investment Amount,"683,687.61"
Total Investment Final Value,"1,116,669.46"
Total Investment Profit After Tax,"212,397.18"
Effective Annual Return After Tax,3.08%
Weighted Monthly Payment (30 years),"7,214.07"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"332,312.37"
Weighted Calculation Converged,Yes
