Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),348
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,778818.00
Extraction Timestamp,20250727_172518
Monthly Income,"12,000.00"
Total Investment Amount,"2,200,624.54"
Total Investment Final Value,"6,687,644.29"
Total Investment Profit After Tax,"2,479,398.64"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"7,710.45"
Weighted Cost (should be ~0),-0.46
Weighted Investment Profit,"975,375.00"
Weighted Calculation Converged,Yes
