Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),144
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,164058.74
Extraction Timestamp,20250728_083340
Monthly Income,"12,000.00"
Total Investment Amount,"432,912.65"
Total Investment Final Value,"676,541.91"
Total Investment Profit After Tax,"117,932.87"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"7,394.31"
Weighted Cost (should be ~0),-0.10
Weighted Investment Profit,"295,087.25"
Weighted Calculation Converged,Yes
