Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),132
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,273300.44
Extraction Timestamp,20250728_085629
Monthly Income,"12,000.00"
Total Investment Amount,"253,210.53"
Total Investment Final Value,"343,341.23"
Total Investment Profit After Tax,"42,538.98"
Effective Annual Return After Tax,2.41%
Weighted Monthly Payment (30 years),"8,114.00"
Weighted Cost (should be ~0),-0.45
Weighted Investment Profit,"330,789.03"
Weighted Calculation Converged,Yes
