Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),132
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,131943.73
Extraction Timestamp,20250727_224714
Monthly Income,"12,000.00"
Total Investment Amount,"364,203.60"
Total Investment Final Value,"543,047.80"
Total Investment Profit After Tax,"85,717.69"
Effective Annual Return After Tax,3.19%
Weighted Monthly Payment (30 years),"7,200.38"
Weighted Cost (should be ~0),-0.53
Weighted Investment Profit,"219,795.88"
Weighted Calculation Converged,Yes
