Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),336
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,517975.25
Extraction Timestamp,20250727_171809
Monthly Income,"12,000.00"
Total Investment Amount,"1,729,187.69"
Total Investment Final Value,"5,957,734.12"
Total Investment Profit After Tax,"2,350,515.85"
Effective Annual Return After Tax,3.99%
Weighted Monthly Payment (30 years),"8,040.99"
Weighted Cost (should be ~0),0.29
Weighted Investment Profit,"1,302,812.60"
Weighted Calculation Converged,Yes
