Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),312
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,991024.84
Extraction Timestamp,20250727_232702
Monthly Income,"12,000.00"
Total Investment Amount,"1,237,208.14"
Total Investment Final Value,"3,428,588.00"
Total Investment Profit After Tax,"1,190,556.70"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"10,347.25"
Weighted Cost (should be ~0),0.75
Weighted Investment Profit,"1,506,792.61"
Weighted Calculation Converged,Yes
