Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),300
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,469144.41
Extraction Timestamp,20250727_190235
Monthly Income,"12,000.00"
Total Investment Amount,"1,740,714.72"
Total Investment Final Value,"4,782,867.15"
Total Investment Profit After Tax,"1,643,062.19"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"7,307.13"
Weighted Cost (should be ~0),0.54
Weighted Investment Profit,"859,285.82"
Weighted Calculation Converged,Yes
