Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),180
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,220643.39
Extraction Timestamp,20250727_154615
Monthly Income,"12,000.00"
Total Investment Amount,"675,244.82"
Total Investment Final Value,"1,226,011.00"
Total Investment Profit After Tax,"274,564.40"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"7,603.50"
Weighted Cost (should be ~0),0.03
Weighted Investment Profit,"484,755.20"
Weighted Calculation Converged,Yes
