Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),228
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,354812.65
Extraction Timestamp,20250727_195540
Monthly Income,"12,000.00"
Total Investment Amount,"1,003,727.07"
Total Investment Final Value,"2,163,131.94"
Total Investment Profit After Tax,"598,091.26"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"7,926.59"
Weighted Cost (should be ~0),-0.57
Weighted Investment Profit,"732,272.35"
Weighted Calculation Converged,Yes
