Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),252
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,468285.64
Extraction Timestamp,20250727_180418
Monthly Income,"12,000.00"
Total Investment Amount,"1,128,706.18"
Total Investment Final Value,"2,639,400.73"
Total Investment Profit After Tax,"791,913.06"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"8,331.31"
Weighted Cost (should be ~0),0.07
Weighted Investment Profit,"895,293.89"
Weighted Calculation Converged,Yes
