Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),192
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,523210.56
Extraction Timestamp,20250728_105125
Monthly Income,"12,000.00"
Total Investment Amount,"496,113.55"
Total Investment Final Value,"874,794.69"
Total Investment Profit After Tax,"189,148.16"
Effective Annual Return After Tax,3.13%
Weighted Monthly Payment (30 years),"9,452.46"
Weighted Cost (should be ~0),0.70
Weighted Investment Profit,"807,887.15"
Weighted Calculation Converged,Yes
