Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),336
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,828779.52
Extraction Timestamp,20250727_185131
Monthly Income,"12,000.00"
Total Investment Amount,"1,820,067.16"
Total Investment Final Value,"5,464,259.62"
Total Investment Profit After Tax,"2,005,921.34"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"8,638.74"
Weighted Cost (should be ~0),-0.24
Weighted Investment Profit,"1,211,932.60"
Weighted Calculation Converged,Yes
