Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),204
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,327887.56
Extraction Timestamp,20250727_181844
Monthly Income,"12,000.00"
Total Investment Amount,"838,282.30"
Total Investment Final Value,"1,625,125.72"
Total Investment Profit After Tax,"398,382.48"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"7,838.93"
Weighted Cost (should be ~0),-0.31
Weighted Investment Profit,"609,717.39"
Weighted Calculation Converged,Yes
