Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),312
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,834886.19
Extraction Timestamp,20250727_184705
Monthly Income,"12,000.00"
Total Investment Amount,"1,735,050.75"
Total Investment Final Value,"4,481,640.26"
Total Investment Profit After Tax,"1,480,002.11"
Effective Annual Return After Tax,3.25%
Weighted Monthly Payment (30 years),"8,553.75"
Weighted Cost (should be ~0),0.44
Weighted Investment Profit,"1,008,949.68"
Weighted Calculation Converged,Yes
