Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),276
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,682594.89
Extraction Timestamp,20250728_110601
Monthly Income,"12,000.00"
Total Investment Amount,"1,434,621.48"
Total Investment Final Value,"3,321,533.73"
Total Investment Profit After Tax,"995,537.56"
Effective Annual Return After Tax,3.24%
Weighted Monthly Payment (30 years),"8,357.92"
Weighted Cost (should be ~0),0.17
Weighted Investment Profit,"877,378.69"
Weighted Calculation Converged,Yes
