Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),276
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,499724.45
Extraction Timestamp,20250727_224914
Monthly Income,"12,000.00"
Total Investment Amount,"1,572,767.07"
Total Investment Final Value,"3,805,634.02"
Total Investment Profit After Tax,"1,183,240.63"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"7,409.64"
Weighted Cost (should be ~0),-0.57
Weighted Investment Profit,"739,232.35"
Weighted Calculation Converged,Yes
