Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),216
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,379202.00
Extraction Timestamp,20250727_224625
Monthly Income,"12,000.00"
Total Investment Amount,"1,031,053.65"
Total Investment Final Value,"2,010,322.42"
Total Investment Profit After Tax,"498,081.55"
Effective Annual Return After Tax,3.28%
Weighted Monthly Payment (30 years),"7,512.32"
Weighted Cost (should be ~0),-0.61
Weighted Investment Profit,"560,945.74"
Weighted Calculation Converged,Yes
