Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),132
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,274772.43
Extraction Timestamp,20250727_151730
Monthly Income,"12,000.00"
Total Investment Amount,"51,477.39"
Total Investment Final Value,"86,400.98"
Total Investment Profit After Tax,"16,964.24"
Effective Annual Return After Tax,4.18%
Weighted Monthly Payment (30 years),"9,301.75"
Weighted Cost (should be ~0),-0.05
Weighted Investment Profit,"532,522.56"
Weighted Calculation Converged,Yes
