Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),348
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,963829.92
Extraction Timestamp,20250727_172403
Monthly Income,"12,000.00"
Total Investment Amount,"2,051,665.51"
Total Investment Final Value,"5,976,038.52"
Total Investment Profit After Tax,"2,159,784.27"
Effective Annual Return After Tax,3.30%
Weighted Monthly Payment (30 years),"8,635.46"
Weighted Cost (should be ~0),0.37
Weighted Investment Profit,"1,124,334.85"
Weighted Calculation Converged,Yes
