Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),120
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,265388.51
Extraction Timestamp,20250728_095458
Monthly Income,"12,000.00"
Total Investment Amount,"102,094.61"
Total Investment Final Value,"123,242.18"
Total Investment Profit After Tax,"9,675.35"
Effective Annual Return After Tax,1.63%
Weighted Monthly Payment (30 years),"8,521.44"
Weighted Cost (should be ~0),-0.35
Weighted Investment Profit,"344,905.31"
Weighted Calculation Converged,Yes
