Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),144
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,196639.78
Extraction Timestamp,20250727_160125
Monthly Income,"12,000.00"
Total Investment Amount,"246,288.96"
Total Investment Final Value,"417,835.14"
Total Investment Profit After Tax,"83,714.69"
Effective Annual Return After Tax,3.90%
Weighted Monthly Payment (30 years),"8,501.10"
Weighted Cost (should be ~0),-0.13
Weighted Investment Profit,"481,710.92"
Weighted Calculation Converged,Yes
