Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),156
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,396748.09
Extraction Timestamp,20250727_183656
Monthly Income,"12,000.00"
Total Investment Amount,"392,535.02"
Total Investment Final Value,"571,164.04"
Total Investment Profit After Tax,"85,824.16"
Effective Annual Return After Tax,2.52%
Weighted Monthly Payment (30 years),"8,559.87"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"479,464.96"
Weighted Calculation Converged,Yes
