Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),348
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,450894.63
Extraction Timestamp,20250727_182442
Monthly Income,"12,000.00"
Total Investment Amount,"2,528,547.91"
Total Investment Final Value,"8,044,208.87"
Total Investment Profit After Tax,"3,059,343.68"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"5,927.33"
Weighted Cost (should be ~0),-0.66
Weighted Investment Profit,"647,451.43"
Weighted Calculation Converged,Yes
