Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),216
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,272833.54
Extraction Timestamp,20250727_183614
Monthly Income,"12,000.00"
Total Investment Amount,"1,170,533.95"
Total Investment Final Value,"2,311,069.02"
Total Investment Profit After Tax,"580,799.97"
Effective Annual Return After Tax,3.35%
Weighted Monthly Payment (30 years),"6,673.10"
Weighted Cost (should be ~0),-0.68
Weighted Investment Profit,"421,465.36"
Weighted Calculation Converged,Yes
