Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),108
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,96640.74
Extraction Timestamp,20250727_161451
Monthly Income,"12,000.00"
Total Investment Amount,"102,879.31"
Total Investment Final Value,"144,874.99"
Total Investment Profit After Tax,"19,815.96"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"7,614.74"
Weighted Cost (should be ~0),-0.47
Weighted Investment Profit,"193,120.22"
Weighted Calculation Converged,Yes
