Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),168
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,300278.43
Extraction Timestamp,20250727_185646
Monthly Income,"12,000.00"
Total Investment Amount,"373,686.34"
Total Investment Final Value,"672,200.01"
Total Investment Profit After Tax,"148,013.20"
Effective Annual Return After Tax,3.72%
Weighted Monthly Payment (30 years),"8,851.83"
Weighted Cost (should be ~0),-0.24
Weighted Investment Profit,"642,313.43"
Weighted Calculation Converged,Yes
