Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),144
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,267502.04
Extraction Timestamp,20250727_164050
Monthly Income,"12,000.00"
Total Investment Amount,"397,608.71"
Total Investment Final Value,"582,828.83"
Total Investment Profit After Tax,"88,878.97"
Effective Annual Return After Tax,2.79%
Weighted Monthly Payment (30 years),"7,788.76"
Weighted Cost (should be ~0),-0.36
Weighted Investment Profit,"330,390.93"
Weighted Calculation Converged,Yes
