Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),144
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,201080.54
Extraction Timestamp,20250727_185258
Monthly Income,"12,000.00"
Total Investment Amount,"359,700.72"
Total Investment Final Value,"563,776.34"
Total Investment Profit After Tax,"98,831.49"
Effective Annual Return After Tax,3.30%
Weighted Monthly Payment (30 years),"7,875.12"
Weighted Cost (should be ~0),-0.27
Weighted Investment Profit,"368,299.01"
Weighted Calculation Converged,Yes
