Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),336
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,1165273.65
Extraction Timestamp,20250727_180956
Monthly Income,"12,000.00"
Total Investment Amount,"1,022,070.12"
Total Investment Final Value,"3,510,494.66"
Total Investment Profit After Tax,"1,386,158.01"
Effective Annual Return After Tax,3.98%
Weighted Monthly Payment (30 years),"11,523.77"
Weighted Cost (should be ~0),0.49
Weighted Investment Profit,"2,009,930.37"
Weighted Calculation Converged,Yes
