Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),324
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,681304.57
Extraction Timestamp,20250727_161316
Monthly Income,"12,000.00"
Total Investment Amount,"2,025,195.71"
Total Investment Final Value,"5,662,888.30"
Total Investment Profit After Tax,"1,981,705.50"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"7,504.59"
Weighted Cost (should be ~0),0.84
Weighted Investment Profit,"862,805.13"
Weighted Calculation Converged,Yes
