Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),324
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,631341.39
Extraction Timestamp,20250727_172049
Monthly Income,"12,000.00"
Total Investment Amount,"2,108,231.39"
Total Investment Final Value,"5,904,308.98"
Total Investment Profit After Tax,"2,068,066.91"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"7,132.31"
Weighted Cost (should be ~0),0.62
Weighted Investment Profit,"779,769.23"
Weighted Calculation Converged,Yes
