Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),216
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,259432.76
Extraction Timestamp,20250727_181715
Monthly Income,"12,000.00"
Total Investment Amount,"895,797.25"
Total Investment Final Value,"1,915,564.72"
Total Investment Profit After Tax,"523,183.64"
Effective Annual Return After Tax,3.76%
Weighted Monthly Payment (30 years),"7,846.39"
Weighted Cost (should be ~0),-0.39
Weighted Investment Profit,"696,202.36"
Weighted Calculation Converged,Yes
