Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),324
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,387017.87
Extraction Timestamp,20250727_161201
Monthly Income,"12,000.00"
Total Investment Amount,"2,071,856.29"
Total Investment Final Value,"6,322,105.52"
Total Investment Profit After Tax,"2,332,723.27"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"6,570.47"
Weighted Cost (should be ~0),0.54
Weighted Investment Profit,"816,144.25"
Weighted Calculation Converged,Yes
