Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),360
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,1118343.87
Extraction Timestamp,20250727_181206
Monthly Income,"12,000.00"
Total Investment Amount,"1,521,811.83"
Total Investment Final Value,"5,293,304.79"
Total Investment Profit After Tax,"2,117,629.68"
Effective Annual Return After Tax,3.75%
Weighted Monthly Payment (30 years),"10,351.83"
Weighted Cost (should be ~0),-0.30
Weighted Investment Profit,"1,798,187.88"
Weighted Calculation Converged,Yes
