Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),120
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,124991.75
Extraction Timestamp,20250727_161751
Monthly Income,"12,000.00"
Total Investment Amount,"159,825.06"
Total Investment Final Value,"240,173.64"
Total Investment Profit After Tax,"38,366.31"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"7,879.96"
Weighted Cost (should be ~0),0.52
Weighted Investment Profit,"280,175.46"
Weighted Calculation Converged,Yes
