Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),288
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,777911.22
Extraction Timestamp,20250727_184630
Monthly Income,"12,000.00"
Total Investment Amount,"1,212,506.01"
Total Investment Final Value,"3,122,779.54"
Total Investment Profit After Tax,"1,022,888.49"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"9,532.32"
Weighted Cost (should be ~0),0.05
Weighted Investment Profit,"1,243,494.04"
Weighted Calculation Converged,Yes
