Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),132
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,320698.58
Extraction Timestamp,20250727_193442
Monthly Income,"12,000.00"
Total Investment Amount,"20,339.88"
Total Investment Final Value,"28,460.24"
Total Investment Profit After Tax,"3,906.28"
Effective Annual Return After Tax,2.66%
Weighted Monthly Payment (30 years),"9,566.61"
Weighted Cost (should be ~0),-0.30
Weighted Investment Profit,"563,659.82"
Weighted Calculation Converged,Yes
