Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),348
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,646359.09
Extraction Timestamp,20250727_184631
Monthly Income,"12,000.00"
Total Investment Amount,"1,934,489.63"
Total Investment Final Value,"6,555,505.60"
Total Investment Profit After Tax,"2,576,867.99"
Effective Annual Return After Tax,3.79%
Weighted Monthly Payment (30 years),"7,987.14"
Weighted Cost (should be ~0),-0.21
Weighted Investment Profit,"1,241,510.16"
Weighted Calculation Converged,Yes
