Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),120
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,341720.29
Extraction Timestamp,20250727_230523
Monthly Income,"12,000.00"
Total Investment Amount,367.29
Total Investment Final Value,372.38
Total Investment Profit After Tax,2.21
Effective Annual Return After Tax,0.12%
Weighted Monthly Payment (30 years),"9,864.38"
Weighted Cost (should be ~0),0.04
Weighted Investment Profit,"540,477.45"
Weighted Calculation Converged,Yes
